INFO 2022-06-01 22:48:11,041 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-11 17:40:21,127 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:40:23,386 basehttp 187 "POST /label/del/ HTTP/1.1" 200 62
INFO 2022-06-11 17:40:23,399 basehttp 187 "GET /label/get/ HTTP/1.1" 200 88
INFO 2022-06-11 17:41:13,962 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-11 17:41:14,899 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-11 17:41:15,771 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:41:15,813 basehttp 187 "GET /static/css/app.25298886948689401a32327170ac6e90.css HTTP/1.1" 304 0
INFO 2022-06-11 17:41:15,841 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-11 17:41:15,848 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-11 17:41:15,849 basehttp 187 "GET /static/js/app.035fdb5bd6cd609fc5e4.js HTTP/1.1" 304 0
INFO 2022-06-11 17:41:16,648 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:41:16,659 basehttp 187 "GET /label/get/ HTTP/1.1" 200 88
INFO 2022-06-11 17:41:17,820 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:41:17,850 basehttp 187 "GET /static/js/app.035fdb5bd6cd609fc5e4.js.map HTTP/1.1" 200 515707
INFO 2022-06-11 17:41:17,939 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:41:18,021 basehttp 187 "GET /static/css/app.25298886948689401a32327170ac6e90.css.map HTTP/1.1" 200 63482
ERROR 2022-06-11 17:41:19,987 log 241 Internal Server Error: /label/del/
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py", line 114, in post
    Label_Id = ClassifyModel.objects.get(Label_Id=label_Id)  # ²éÑ¯Êý¾Ý
  File "D:\Python\App\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\db\models\query.py", line 482, in get
    clone = self._chain() if self.query.combinator else self.filter(*args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\db\models\query.py", line 1071, in filter
    return self._filter_or_exclude(False, args, kwargs)
  File "D:\Python\App\lib\site-packages\django\db\models\query.py", line 1089, in _filter_or_exclude
    clone._filter_or_exclude_inplace(negate, args, kwargs)
  File "D:\Python\App\lib\site-packages\django\db\models\query.py", line 1096, in _filter_or_exclude_inplace
    self._query.add_q(Q(*args, **kwargs))
  File "D:\Python\App\lib\site-packages\django\db\models\sql\query.py", line 1466, in add_q
    clause, _ = self._add_q(q_object, self.used_aliases)
  File "D:\Python\App\lib\site-packages\django\db\models\sql\query.py", line 1496, in _add_q
    child_clause, needed_inner = self.build_filter(
  File "D:\Python\App\lib\site-packages\django\db\models\sql\query.py", line 1342, in build_filter
    lookups, parts, reffed_expression = self.solve_lookup_type(arg)
  File "D:\Python\App\lib\site-packages\django\db\models\sql\query.py", line 1156, in solve_lookup_type
    _, field, _, lookup_parts = self.names_to_path(lookup_splitted, self.get_meta())
  File "D:\Python\App\lib\site-packages\django\db\models\sql\query.py", line 1640, in names_to_path
    raise FieldError(
django.core.exceptions.FieldError: Cannot resolve keyword 'Label_Id' into field. Choices are: Classify_Id, Classify_Name
ERROR 2022-06-11 17:41:19,996 basehttp 187 "POST /label/del/ HTTP/1.1" 500 119492
INFO 2022-06-11 17:41:56,092 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\apps\Essay\views.py changed, reloading.
INFO 2022-06-11 17:41:57,120 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-11 17:41:57,981 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:41:58,035 basehttp 187 "GET /static/css/app.25298886948689401a32327170ac6e90.css HTTP/1.1" 304 0
INFO 2022-06-11 17:41:58,036 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-11 17:41:58,053 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-11 17:41:58,060 basehttp 187 "GET /static/js/app.035fdb5bd6cd609fc5e4.js HTTP/1.1" 304 0
INFO 2022-06-11 17:41:59,186 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:41:59,197 basehttp 187 "GET /label/get/ HTTP/1.1" 200 88
INFO 2022-06-11 17:42:00,105 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:42:00,118 basehttp 187 "GET /static/css/app.25298886948689401a32327170ac6e90.css.map HTTP/1.1" 200 63482
INFO 2022-06-11 17:42:00,131 basehttp 187 "GET /static/js/app.035fdb5bd6cd609fc5e4.js.map HTTP/1.1" 200 515707
INFO 2022-06-11 17:42:00,268 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:42:01,217 basehttp 187 "POST /label/del/ HTTP/1.1" 200 62
INFO 2022-06-11 17:42:01,231 basehttp 187 "GET /label/get/ HTTP/1.1" 200 14
INFO 2022-06-11 17:42:33,557 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:42:33,616 basehttp 187 "GET /static/css/app.25298886948689401a32327170ac6e90.css HTTP/1.1" 304 0
INFO 2022-06-11 17:42:33,618 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-11 17:42:33,631 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-11 17:42:33,633 basehttp 187 "GET /static/js/app.035fdb5bd6cd609fc5e4.js HTTP/1.1" 304 0
INFO 2022-06-11 17:42:33,692 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:42:33,729 basehttp 187 "GET /static/js/app.035fdb5bd6cd609fc5e4.js.map HTTP/1.1" 200 515707
INFO 2022-06-11 17:42:33,775 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:42:33,818 basehttp 187 "GET /static/css/app.25298886948689401a32327170ac6e90.css.map HTTP/1.1" 200 63482
INFO 2022-06-11 17:42:35,099 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:42:35,099 basehttp 187 "GET /label/get/ HTTP/1.1" 200 149
ERROR 2022-06-11 17:42:57,154 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:42:57,158 basehttp 187 "GET / HTTP/1.1" 500 86187
ERROR 2022-06-11 17:43:03,594 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:43:03,598 basehttp 187 "GET / HTTP/1.1" 500 86187
INFO 2022-06-11 17:43:04,429 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:43:04,464 basehttp 187 "GET /static/css/app.17fa9cbf28a93b86efebc30c8e8fa730.css HTTP/1.1" 200 45846
INFO 2022-06-11 17:43:04,498 basehttp 187 "GET /static/js/app.b674a0fb91c5dfbc548c.js HTTP/1.1" 200 176751
INFO 2022-06-11 17:43:04,595 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:43:04,607 basehttp 187 "GET /static/css/app.17fa9cbf28a93b86efebc30c8e8fa730.css.map HTTP/1.1" 200 63475
INFO 2022-06-11 17:43:04,651 basehttp 187 "GET /static/js/app.b674a0fb91c5dfbc548c.js.map HTTP/1.1" 200 515713
INFO 2022-06-11 17:43:04,702 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:43:06,311 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:43:06,311 basehttp 187 "GET /label/get/ HTTP/1.1" 200 149
INFO 2022-06-11 17:43:15,852 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:43:15,894 basehttp 187 "GET /static/css/app.17fa9cbf28a93b86efebc30c8e8fa730.css HTTP/1.1" 304 0
INFO 2022-06-11 17:43:15,903 basehttp 187 "GET /static/js/app.b674a0fb91c5dfbc548c.js HTTP/1.1" 304 0
INFO 2022-06-11 17:43:15,904 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-11 17:43:15,926 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-11 17:43:15,970 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:43:16,015 basehttp 187 "GET /static/js/app.b674a0fb91c5dfbc548c.js.map HTTP/1.1" 200 515713
INFO 2022-06-11 17:43:16,053 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:43:16,146 basehttp 187 "GET /static/css/app.17fa9cbf28a93b86efebc30c8e8fa730.css.map HTTP/1.1" 200 63475
ERROR 2022-06-11 17:44:38,330 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:44:38,335 basehttp 187 "GET / HTTP/1.1" 500 86187
INFO 2022-06-11 17:44:47,372 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:44:47,404 basehttp 187 "GET /static/css/app.e7a8a5a1d3267529706db755042301c9.css HTTP/1.1" 200 45846
INFO 2022-06-11 17:44:47,415 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-11 17:44:47,452 basehttp 187 "GET /static/js/app.f4a79dc6371d9c8effe2.js HTTP/1.1" 200 176798
INFO 2022-06-11 17:44:47,470 basehttp 187 "GET /static/css/app.e7a8a5a1d3267529706db755042301c9.css.map HTTP/1.1" 200 63475
INFO 2022-06-11 17:44:47,480 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:44:47,482 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-11 17:44:47,559 basehttp 187 "GET /static/js/app.f4a79dc6371d9c8effe2.js.map HTTP/1.1" 200 515890
INFO 2022-06-11 17:44:47,580 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:44:49,324 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:44:49,325 basehttp 187 "GET /label/get/ HTTP/1.1" 200 149
INFO 2022-06-11 17:45:44,635 basehttp 187 "POST /label/add/ HTTP/1.1" 200 56
INFO 2022-06-11 17:45:44,648 basehttp 187 "GET /label/get/ HTTP/1.1" 200 218
INFO 2022-06-11 17:45:53,418 basehttp 187 "POST /label/add/ HTTP/1.1" 200 56
INFO 2022-06-11 17:45:53,434 basehttp 187 "GET /label/get/ HTTP/1.1" 200 287
INFO 2022-06-11 17:45:59,543 basehttp 187 "POST /label/add/ HTTP/1.1" 200 50
INFO 2022-06-11 17:47:39,529 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:47:39,568 basehttp 187 "GET /static/css/app.ad01adfbc84c4205d0adefef08acb03b.css HTTP/1.1" 200 45846
INFO 2022-06-11 17:47:39,615 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-11 17:47:39,643 basehttp 187 "GET /static/js/app.e28065437c156f3a7161.js HTTP/1.1" 200 176745
INFO 2022-06-11 17:47:39,657 basehttp 187 "GET /static/css/app.ad01adfbc84c4205d0adefef08acb03b.css.map HTTP/1.1" 200 63475
INFO 2022-06-11 17:47:39,672 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-11 17:47:39,685 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:47:39,761 basehttp 187 "GET /static/js/app.e28065437c156f3a7161.js.map HTTP/1.1" 200 515688
INFO 2022-06-11 17:47:39,785 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:47:41,083 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:47:41,089 basehttp 187 "GET /label/get/ HTTP/1.1" 200 287
ERROR 2022-06-11 17:48:51,088 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:48:51,093 basehttp 187 "GET / HTTP/1.1" 500 86187
ERROR 2022-06-11 17:48:53,390 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:48:53,394 basehttp 187 "GET / HTTP/1.1" 500 86187
ERROR 2022-06-11 17:48:54,531 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:48:54,537 basehttp 187 "GET / HTTP/1.1" 500 86187
ERROR 2022-06-11 17:48:55,249 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:48:55,253 basehttp 187 "GET / HTTP/1.1" 500 86187
ERROR 2022-06-11 17:48:56,011 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-11 17:48:56,024 basehttp 187 "GET / HTTP/1.1" 500 86187
INFO 2022-06-11 17:48:59,413 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:48:59,456 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-11 17:48:59,462 basehttp 187 "GET /static/css/app.284f40cd57670b6b89fc62f19918c70b.css HTTP/1.1" 200 45914
INFO 2022-06-11 17:48:59,468 basehttp 187 "GET /static/js/app.2d30dbfe18861020401d.js HTTP/1.1" 200 176745
INFO 2022-06-11 17:48:59,489 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-11 17:48:59,520 basehttp 187 "GET /static/css/app.284f40cd57670b6b89fc62f19918c70b.css.map HTTP/1.1" 200 63597
INFO 2022-06-11 17:48:59,521 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:48:59,595 basehttp 187 "GET /static/js/app.2d30dbfe18861020401d.js.map HTTP/1.1" 200 515729
INFO 2022-06-11 17:48:59,619 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:49:00,853 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:49:00,855 basehttp 187 "GET /label/get/ HTTP/1.1" 200 287
INFO 2022-06-11 17:54:28,482 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:54:28,522 basehttp 187 "GET /static/css/app.49331b7705f3a65e3fe41a95b273cb04.css HTTP/1.1" 200 45914
INFO 2022-06-11 17:54:28,543 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-11 17:54:28,568 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-11 17:54:28,583 basehttp 187 "GET /static/js/app.af3bfbb55a3fc4193d86.js HTTP/1.1" 200 176839
INFO 2022-06-11 17:54:28,608 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:54:28,633 basehttp 187 "GET /static/css/app.49331b7705f3a65e3fe41a95b273cb04.css.map HTTP/1.1" 200 63597
INFO 2022-06-11 17:54:28,678 basehttp 187 "GET /static/js/app.af3bfbb55a3fc4193d86.js.map HTTP/1.1" 200 516008
INFO 2022-06-11 17:54:28,692 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:54:29,612 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:54:29,612 basehttp 187 "GET /label/get/ HTTP/1.1" 200 287
INFO 2022-06-11 17:55:31,593 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-11 17:55:31,634 basehttp 187 "GET /static/css/app.ef8fea4e95db94e3c073bf9dadd2b150.css HTTP/1.1" 200 45914
INFO 2022-06-11 17:55:31,638 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-11 17:55:31,653 basehttp 187 "GET /static/js/app.ccd3535f1b91e787f9fd.js HTTP/1.1" 200 176837
INFO 2022-06-11 17:55:31,685 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-11 17:55:31,735 basehttp 187 "GET /static/css/app.ef8fea4e95db94e3c073bf9dadd2b150.css.map HTTP/1.1" 200 63597
INFO 2022-06-11 17:55:31,746 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-11 17:55:31,808 basehttp 187 "GET /static/js/app.ccd3535f1b91e787f9fd.js.map HTTP/1.1" 200 515985
INFO 2022-06-11 17:55:31,835 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-11 17:55:34,055 basehttp 187 "GET /classify/get/ HTTP/1.1" 200 116
INFO 2022-06-11 17:55:34,056 basehttp 187 "GET /label/get/ HTTP/1.1" 200 287
ERROR 2022-06-11 17:56:29,791 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
